X1,Y1,X2,Y2,Confidence,Object,Count
180.40652786650438,205.0340468930691,249.2190114976384,238.75769956983467,0.6406269073486328,battery,0
180.3713623829592,204.9460624479994,249.22316083915123,238.77319030005407,0.6487034559249878,battery,0
180.30531772712413,204.9517909896247,249.17780356410685,238.75873412707782,0.6319973468780518,battery,0
180.27892534305425,204.85281047283968,249.15227153303,238.7523452739881,0.6635901927947998,battery,0
180.21321602846072,204.79261617391984,249.11147512198374,238.73367080593937,0.614631175994873,battery,0
180.19155369294128,204.72184672221383,249.08025080562078,238.74584846449312,0.6474906802177429,battery,0
180.16483049637299,204.66551930837255,249.0322442382596,238.76937808966844,0.6334243416786194,battery,0
180.09691109779587,204.74461725916674,248.9832775756728,238.75708742129905,0.6544384956359863,battery,0
180.01898319782373,204.75153531415367,248.89585936889108,238.7340582370167,0.6778777241706848,battery,0
179.92469850809155,204.78995985678387,248.8240435760471,238.68967621323492,0.6840906143188477,battery,0
179.8592074693778,204.86745307292318,248.71412292327744,238.63895889519168,0.716500461101532,battery,0
179.81465927668108,204.89650272054362,248.63843353195122,238.5954499065802,0.7237224578857422,battery,0
179.74841697964914,204.79985963663898,248.55741409263578,238.61888431608307,0.6978673338890076,battery,0
179.58061412947302,205.00702362935465,248.4208731840132,238.6621261790376,0.731967031955719,battery,0
179.43702795096698,204.95671310862264,248.28924060811988,238.6904380895188,0.6508022546768188,battery,0
179.3394627669874,204.85942192296366,248.20319116587635,238.6065715838219,0.647048830986023,battery,0
179.32769799726321,204.8354955684154,248.14676159856316,238.6730215096844,0.6660322546958923,battery,0
179.33913433798708,204.8632281308874,248.07074102877377,238.76002607466643,0.6688632369041443,battery,0
179.2765694272943,204.89793791798274,248.0436941838205,238.8139424806926,0.6954993605613708,battery,0
179.13694194020965,204.90397079004606,248.0215648043126,238.90015056163537,0.6705392003059387,battery,0
179.13976003260484,204.94566825635115,247.96637169658987,238.88773549810284,0.7081799507141113,battery,0
179.03460169598992,204.84529353979667,247.91619213491603,238.86454493411003,0.6786538362503052,battery,0
178.99823499106137,204.8771526903085,247.83949712946975,238.83975842896908,0.7126284241676331,battery,0
178.9558054227768,204.84269774408003,247.78910281278175,238.7506592437814,0.6839760541915894,battery,0
178.93123370504074,204.86440307125878,247.74444306898852,238.66581881866804,0.7001701593399048,battery,0
178.84525552439538,204.81321349852,247.7030931165255,238.71234971695122,0.6475672125816345,battery,0
178.8162358554594,204.6649304186936,247.70945671451275,238.72956505622952,0.6659948825836182,battery,0
178.7462984697219,204.59136108337023,247.70874752229543,238.77913494510693,0.5909449458122253,battery,0
178.75086529931406,204.60684539764213,247.68570310685084,238.81936941347143,0.5329212546348572,battery,0
178.75073019604375,204.55051589950466,247.64682189033948,238.81512599091542,0.5551496744155884,battery,0
178.78446849157655,204.53508460990858,247.61473937534552,238.79792859604365,0.535188615322113,battery,0
178.78308049822968,204.5466942214582,247.5536007667743,238.69933356071715,0.5405140519142151,battery,0
178.70431490731795,204.5774471473502,247.51350997811372,238.60934848201873,0.5326445698738098,battery,0
